index,quote_text
2148,The essence of leadership is to get others to do something because they think you want it done and because they know it is worth while doing -- that is what we are talking about.
2166,"Of these greater things I speak to you tonight. It seems to me right to do so here, in Philadelphia, where our forefathers defined the principles by which our nation was born and has ever lived."
2171,It is only as we govern ourselves that we are well-governed.
2176,"It was generally conceded that had an election been held, Ho Chi Minh would have been elected Premier."
2241,"Be respectful to your superiors, if you have any."
2332,France has usually been governed by prostitutes.
2355,The executive of the modern State is but a committee for managing the common affairs of the whole bourgeoisie.
2370,Only that position can impart dignity in which we do not appear as servile tools but rather create independently within our circle.
2412,"Lincoln's place in the history of the United States and of mankind will, nevertheless, be next to that of Washington!"
2487,"The masses, the army, and the cadres are the three pillars on which we rely."
2488,Trust and rely on the masses; trust and rely on the PLA; trust and rely on the majority of the cadres.
2491,"Protect the left-wing; support the left-wing, form and enlarge left wing units."
2492,Do not stop half way and do not ever go backward. There is no way behind you.
2493,Trust the majority of the cadres and the masses. This is essential.
2494,It is to the advantage of despots to keep people ignorant; it is to our advantage to make them intelligent. We must lead all of them gradually away from ignorance.
2498,You should pay attention to state affairs and carry the Great Proletarian Cultural Revolution through to the end!
2587,"When I had been appointed to the Cabinet in 1967, I had been struck by the amateurism that reigned in the upper echelons of the federal government."
2588,Democracy demands that elected members be able to realize fully the role for which they have been chosen.
2590,"The state has an active role to play in ensuring that there is equilibrium between the constituent parts of the economy, the consumers and the producers."
2591,"I never actually got around to taping conversations with my guests, but there are a lot of things you can learn from a man like Nixon."
2605,When I was a boy I was told that anybody could become President. I'm beginning to believe it.
2637,"As long as there is one upright man, as long as there is one compassionate woman, the contagion may spread and the scene is not desolate. Hope is the one thing left to us in a bad time."
2683,He who gives himself entirely to his fellow-men appears to them useless and selfish; but he who gives himself partially to them is pronounced a benefactor and philanthropist.
2686,Any man more right than his neighbors constitutes a majority of one.
2754,"It is the slowest pulsation which is the most vital. The hero will then know how to wait, as well as to make haste. All good abides with him who waiteth wisely."
2768,"I was surprised when shortly after New Year's Day of 1983, the Governor of Texas summoned me to his office, because I hadn't been aware that he knew I was in town."
2790,"job is to provide permanent solace and spiritual leadership to the people as a whole, whatever their government at the moment, so long as it stays within the bounds of moral decency."
2794,"He disdains all things above his reach, and preferreth all countries above his own."
2814,No party is as bad as its state and national leaders.
2831,"The rest of the people know the condition of the country, for they live in it, but Congress has no idea what is going on in America, so the President has to tell 'em."
2855,"In George Bush you get experience, and with me you get the future."
2856,People that are really very weird can get into sensitive positions and have a tremendous impact on history.
2858,Hawaii has always been a very pivotal role in the Pacific. It is in the Pacific. It is a part of the United States that is an island that is right here.
2867,"I believe that I've made good judgments in the past, and I think I've made good judgments in the future."
2872,I was known as the chief graverobber of my state.
2892,"Do you remember that in classical times when Cicero had finished speaking, the people said, ""How well he spoke""; but when Demosthenes had finished speaking, they said, ""Let us march."""
2901,"In America any boy may become President, and I suppose it's just one of the risks he takes."
2904,"The Republicans have a ""me too"" candidate running on a ""yes but"" platform, advised by a ""has been"" staff."
2918,"The idea that you can merchandise candidates for high office like breakfast cereal — that you can gather votes like box tops — is, I think, the ultimate indignity to the democratic process."
2932,A politician is a statesman who approaches every question with an open mouth.
2933,"Nixon is the kind of politician who would cut down a redwood tree, then mount the stump for a speech on conservation."
2949,It's hard to lead a cavalry charge if you think you look funny on a horse.
2956,"Gentlemen, there is business before your house and I propose to get right to it, obeying, as far as I can, what seems to me becoming to be known as the Republican law of gravity."
2957,"Nothing builds authority up like silence, splendor of the strong and shelter of the weak."
2961,"Nothing great is done without great men, and they are great because they wanted it."
2969,A foreign military leader whose daring was feared by those who profited by it.
2972,Why do you think that at 67 I would start a career as a dictator?
2977,The leader is always alone before bad fates.
3116,"Germany is the bulwark of the West against Bolshevism, and, in combating it, will meet terror with terror and violence with violence."
3122,"All upright Germans will be National Socialists, but only the best National Socialists will be party members!"
3145,"If I had known that the figures for Russian tank strength which you gave in your book were in fact the true ones, I would not—I believe—ever have started this war."
3325,Anyone who thinks he has a better idea of what's good for people than people do is a swine.
3328,Biotechnology is a worry. What if they take genetic material from wet noodles and blowfish and splice it into politician chromosomes and create a Clinton administration?
3361,"Wherever there's injustice, oppression, and suffering, America will show up six months late and bomb the country next to where it's happening."
3392,He who chooses the beginning of a road chooses the place it leads to. It is the means that determine the end.
3495,"Panurge had no sooner heard this, but he was upon the high-rope."
3541,"In enterprise of martial kind,When there was any fighting,He led his regiment from behind—He found it less exciting."
3591,"The bank, Mr. Van Buren, is trying to kill me, but I will kill it."
3593,"It was settled by the Constitution, the laws, and the whole practice of the government that the entire executive power is vested in the President of the United States."
3596,You will be better advised to watch what we do instead of what we say.
3601,"There are two-way words, like, it's okay for Curt Gowdy to say, ""Roberto Clemente has two balls on him!"" But he can't say, ""I think he hurt his balls on that play, Tony, don't you?"""
3643,"It is the dull man who is always sure, and the sure man who is always dull."
3644,The only good bureaucrat is one with a pistol at his head. Put it in his hand and it's good-bye to the Bill of Rights.
3684,Lawyer — One who protects us against robbers by taking away the temptation.
3734,"Oh, when the President does it, that means that it is not illegal."
3753,"As long as I'm sitting in the chair, there's not going to be any Jew appointed to that court. can be right on the criminal-law issue."
3762,"If ever the Time should come, when vain & aspiring Men shall possess the highest Seats in Government, our Country will stand in Need of its experienced Patriots to prevent its Ruin."
3834,"My lord and Dr Johnson disputed a little, whether the savage or the London shopkeeper had the best existence; his lordship, as usual, preferring the savage."
3851,You will always find some Eskimos ready to instruct the Congolese on how to cope with heat waves.
3864,It is the high priests that make demands — not the gods they serve.
3931,This word 'imminent' keeps coming up. The President never said that there was an imminent threat.
3996,f you want to ensure for yourself a prominent place in Society you must give it a violent kick in the right leg.
4027,"Every sentence I utter must be understood not as an affirmation, but as a question."
4079,"In total desperation, I called over to the engineering building, and I said, ""Please cut off a nanosecond and send it over to me."""
4087,"You manage things, you lead people. We went overboard on management and forgot about leadership. It might help if we ran the MBAs out of Washington."
4178,"It is a dreadful thing to come into the Presidency in this way; but it would be far worse to be morbid about it. Here is the task, and I have got to do it to the best of my ability."
4179,"I can be President of the United States, or I can control Alice. I cannot possibly do both."
4182,"Let us speak courteously, deal fairly, and keep ourselves armed and ready."
4187,We face the future with our past and our present as guarantors of our promises; and we are content to stand or to fall by the record which we have made and are making.
4195,Power invariably means both responsibility and danger.
4196,"I suppose my critics will call that preaching, but I have got such a bully pulpit!"
4199,I have never in my life envied a human being who led an easy life; I have envied a great many people who led difficult lives and led them well.
4213,"We cannot afford weakly to blind ourselves to the actual conflict which faces us today. The issue is joined, and we must fight or fail."
4217,"If there must be decision by a close majority, then let the people step in and let it be their majority that decides."
4228,"America is a country ready to be taken—in fact, longing to be taken—by political leaders ready to restore democracy and trust to the political process."
4268,"The first man put at the helm will be a good one. No body knows what sort may come afterwards. The Executive will be always increasing here, as elsewhere, till it ends in a Monarchy."
4269,"A lady asked Franklin: ""Well, Doctor, what have we got—a Republic or a Monarchy?"". Franklin replied: ""A Republic, if you can keep it."""
4344,"They are not multi-national, but supra-national — above nations. They don't need any passports. They can go in and out of countries without permission from anyone."
4346,"I set about fifty-five years ago (1927) to see what a penniless, unknown human individual with a dependent wife and newborn child might be able to do effectively on behalf of all humanity..."
4352,The history of the world is the history of a privileged few.
4369,The real leader has no need to lead—he is content to point the way.
4372,No man is great enough or wise enough for any of us to surrender our destiny to. The only way in which anyone can lead us is to restore to us the belief in our own guidance.
4374,"he blind lead the blind, it's the democratic way."
4403,"Political leaders are never leaders. For leaders we have to look to the Awakeners! Lao Tse, Buddha, Socrates, Jesus, Milarepa, Gurdjiev, Krishnamurti."
4442,"I have asked some of the great white chiefs where they get their authority to say to the Indian that he shall stay in one place, while he sees white men going where they please. They can not tell me."
4522,"To save your world you asked this man to die;Would this man, could he see you now, ask why?"
4529,The surest sign that a man has a genuine taste of his own is that he is uncertain of it.
4540,"All poets adore explosions, thunderstorms, tornadoes, conflagrations, ruins, scenes of spectacular carnage. The poetic imagination is not at all a desirable quality in a statesman."
4660,"America has never been an empire. We may be the only great power in history that had the chance, and refused — preferring greatness to power and justice to glory."
4665,This is Preservation Month. I appreciate preservation. It's what you do when you run for president. You've got to preserve.
4666,What we Republicans should stand for is growth in the economy. We ought to make the pie higher.
4673,"If we're an arrogant nation, they'll resent us. If we're a humble nation, but strong, they'll welcome us."
4682,"Let us teach our children, and all Americans, to rise above brutality and bigotry and to be champions of liberty, human dignity, and equality."
4685,y administration is committed to a leadership role on the issue of climate change.
4687,Those in authority should take appropriate precautions to protect our citizens. But we will not allow this enemy to win the war by changing our way of life or restricting our freedoms.
4688,"Reporter: Do you want bin Laden dead?Bush: I want justice. And there's an old poster out West, I recall, that says, ""Wanted: Dead or Alive."""
4698,"The world must know that this administration will not blink in the face of danger, and will not tire when it comes to completing the missions that we said we would do."
4707,"Every nation, in every region, now has a decision to make. Either you are with us, or you are with the terrorists."
4712,We must stop the terror. I call upon all nations to do everything they can to stop these terrorist killers. Thank you. Now watch this drive.
4720,"Our war on terror is well begun, but it is only begun. This campaign may not be finished on our watch — yet it must be and it will be waged on our watch."
4721,"And I hope you will join me — I hope you will join me in expressing thanks to one American for the strength and calm and comfort she brings to our nation in crisis, our First Lady, Laura Bush."
4725,"The United States is committed to the worldwide elimination of torture, and we are leading this fight by example."
4726,"I don't know of anybody in my administration who leaked classified information. If somebody did leak classified information, I'd like to know it."
4731,"The people have given us the duty to defend them, and that duty sometimes requires the violent restraint of violent men."
4738,"To all the men and women of the United States Armed Forces now in the Middle East, the peace of a troubled world and the hopes of an oppressed people now depend on you. That trust is well placed."
4739,"Now that conflict has come, the only way to limit its duration is to apply decisive force. And I assure you, this will not be a campaign of half measures, and we will accept no outcome but victory."
4751,No President has ever done more for human rights than I have.
4758,That's why I cut the taxes on everybody. I didn't cut them. The Congress cut them. I asked them to cut them.
4763,"I believe it is the job of a President to confront problems, not pass them on to future Presidents and future generations."
4769,I just don't think I ever said I'm not worried about Osama bin Laden. It's kind of one of those exaggerations.
4771,A political candidate who jumps to conclusions without knowing the facts is not a person you want as your commander in chief.
4784,"To Poland's President Aleksander Kwaśniewski: I want to thank you for your leadership on that issue, Mr Prime Minister. (10 February 2005)"
4786,"""Hello, what's your name?"" ""My name is Mr. Fischer, what's your name?"" ""Bush. I'm Mr. Bush."""
4799,To retreat before victory would be an act of recklessness and dishonor and I will not allow it.
4803,"Yes, Peter. Are you going to ask that question with shades on?... I'm interested in the shade look, seriously.... For the viewers, there's no sun."
4811,"You know, I think an interesting construct that General Pace]] uses is, ""We're not winning, we're not losing."""
4817,"The question is, who ought to make that decision? The Congress or the commanders? And as you know, my position is clear &mdash; I'm a commander guy."
4820,I've heard he's been called Bush's poodle. He's bigger than that.
4827,The bill Congress sent me would take away one of the most valuable tools in the war on terror -- the CIA program to detain and question key terrorist leaders and operatives.
4829,"And yes, I'm aware our national security team met on this issue. And I approved.... I told the country we did that. And I also told them it was legal. We had legal opinions that enabled us to do it."
4835,These issues call for vigorous debate; and I think it's fair to say we've answered the call.
4839,"President Obama's got plenty of critics, and I'm not going to be one."
4852,"I happen to be one of these guys that when you say something, you better mean it."
4858,"No, I didn't read the budget. I hired people to read the budget. You read the budget? Well, yeah. It's the difference between somebody who's in Congress and somebody who's a governor."
4862,I believe women will lead the democracy movement in the Middle East.
4863,"Women are going to lead the democracy movement, mark my words."
4864,We want to empower women and encourage women and to develop civil societies so women can benefit.
4874,"Taking care of women, is good politics."
4876,The first ladies ought to be ambassadors as well.
4879,A great nation does not hide its history. It faces its flaws and corrects them.
4880,Power can be very addictive. And it can be corrosive. And it's important for the media to call to account people who abuse their power.
4882,"The decision of one man, to launch a wholly unjustified and brutal invasion of Iraq. I mean, of the Ukraine. Iraq too. Anyway — I'm 75."
4890,"Somewhere back at the beginning I was chosen to be Jester, and there is only one Jester at a time in Diaspar. Most people think that is one too many."
4916,CNN is one of the participants in the war. I have a fantasy where Ted Turner is elected president but refuses because he doesn't want to give up power.
4922,"""I'm giving you an order, lady.""""You've probably seen how well I respond to orders,"" she said. ""Look, you may as well save your breath."""
4971,"Christine would surely be talking, even if she had only an ape as audience. To her, any silence was as great a challenge as a blank canvas; it had to be filled with the sound of her own voice."
4998,hen one plays for top prizes one must be prepared to pay top stakes.
5001,Generals are usually a conservative force who can be relied on to oppose social change.
5004,"o matter how outrageous a lie may be, it will be accepted if stated loudly enough and often enough."
5007,"Had Hannibal had a government behind him that knew how to exploit victories – had he been born a Roman, for instance – he might have conquered the world."
5018,"Generals are, as a matter of course, allowed to be far more idiotic than ordinary human beings are permitted to be."
5093,"""How does it concern you people? It's our problem. We'll solve it. If not, it's our own particular road to hell.""""Better your own road to hell than another's road to heaven, eh?"""
5129,Courtiers don't take wagers against the king's skill. There is the deadly danger of winning.
5143,Inertia! Our ruling class knows one law; no change. Despotism! They know one rule; force. Maldistribution! They know one desire; to hold what is theirs.
5157,"Once you get it into your head that somebody is controlling events, you can interpret everything in that light and find no reasonable certainty anywhere."
5187,"Confidence is rewarded, apparently. There was a homewhen proverb that went, ""Grip the nettle firmly and it will become a stick with which to beat your enemy."""
5190,"Tritt listened placidly, clearly understanding nothing, but content to be listening; while Odeen, transmitting nothing, was as clearly content to be lecturing."
5254,"If you still don't like it, that's OK: that's why I'm boss. I simply know better than you do."
5335,"BULLSHIT. Have you _looked_ at the patches you are talking about? You should have - several of them bear your name. As it is, the patches are COMPLETE AND UTTER GARBAGE. WHAT THE F*CK IS GOING ON?"
5347,"You're a smart person. I feel like I've given you enough hints. Why don't you sit back and think about it, and let's make it clear: you have exactly two choices here:"
5403,"I would say here something that was heard from an ecclesiastic of the most eminent degree : ""The intention of the Holy Ghost is to teach us how one goes to heaven, not how heaven goes."""
5455,"Keep 'em busy. That was one of the three rules of being chief that old Grimm had passed on to him. Act confidently, never say 'I don't know,' and when all else fails, keep 'em busy."
5458,"When they're standing right in front of you, kings are a kind of speech impediment."
5460,"'Whose side are they on?' said Brocando.'Sides? Their own, I suppose, just like everyone else.'"
5461,'Stop that!' he shouted. 'You're soldiers! You're not supposed to fight!'
5462,Most armies are in fact run by their sergeants — the officers are there just to give things a bit of tone and prevent warfare from becoming a mere lower-class brawl.
5481,"I meant that you are very quick to understand things, and you are a man of the world, or should I say London, which is practically the same thing."
5536,It takes a lot of people to hold civilization together; some of us are only here to ask the right questions.
5566,"Parlette, if you have something to say, say it. If we jump to the wrong conclusions, please assume that you're expressing yourself badly, and don't try to shift the blame."
5575,"One mark of a good officer, he remembered, was the ability to make quick decisions. If they happen to be right, so much the better."
5599,"""Can you take orders?""""I was in the army.""""What does that mean?""""Means yes."""
5629,"Nice to know that he had the gods on his side. Better make sure the lawyers were there, too."
5715,"You can lead a horticulture, but you can't make her think."
5717,"That woman speaks eighteen languages, and can't say No in any of them."
5879,Your commanders have ordered you to storm the White House and to arrest me. But I as the elected President of Russia give you the order to turn your tanks and not to fight against your own people.
5885,"I told NATO, the Americans, the Germans, don't push us towards military action. Otherwise there will be a European war for sure and possibly world war."
5901,The great city is that which has the greatest man or woman.
5943,When a politician is in opposition he is an expert on the means to some end; and when he is in office he is an expert on the obstacles to it.
5951,It is only great men who take up a great space by not being there.
5997,"But since he stood for England And knew what England means, Unless you give him bacon You mustn't give him beans."
6139,"Macavity, Macavity, there's no one like Macavity, He's broken every human law, he breaks the law of gravity."
6169,"We think it also necessary to express our astonishment that a government, desirous of being called , should prefer connection with the most despotic and arbitrary powers in Europe."
6236,The snake stood up for evil in the Garden.
6348,"He saw a Lawyer killing a viper On a dunghill hard by his own stable; And the Devil smiled, for it put him in mind Of Cain and his brother, Abel."
6426,"He, who begins by loving Christianity better than Truth, will proceed by loving his own Sect or Church better than Christianity, and end in loving himself better than all."
6477,"Titles are tinsel, power a corruptor, glory a bubble, and excessive wealth, a libel on its possessor."
6481,"War is the statesman's game, the priest's delight, The lawyer's jest, the hired assassin's trade."
6487,"If it be proved that the world is ruled by a Divine Power, no inference necessarily can be drawn from that circumstance in favour of a future state."
6514,"Stand ye calm and resolute, Like a forest close and mute, With folded arms and looks which are Weapons of unvanquished war."
6526,"Kings are like stars — they rise and set, they have The worship of the world, but no repose."
6595,It is a general popular error to suppose the loudest complainers for the publick to be the most anxious for its welfare.
6668,"Kings will be tyrants from policy, when subjects are rebels from principle."
6679,I have never yet seen any plan which has not been mended by the observation of those who were much inferior in understanding to the person who took the lead in the business.
6687,Politics and the pulpit are terms that have little agreement.
6691,"The men of England — the men, I mean of light and leading in England."
6764,"I was going to have an opening statement, but I decided that what I was going to say I wanted to get a lot of attention, so I'm going to wait and leak it."
6767,"Well, I learned a lot. ... You'd be surprised. They're all individual countries."
6772,"I have left orders to be awakened at any time in case of national emergency, even if I'm in a cabinet meeting."
6781,"My fellow Americans, I'm pleased to tell you today that I've signed legislation that will outlaw Russia forever. We begin bombing in five minutes."
6800,"If a tax hike makes it to my desk, I'll veto it in less time than it takes Vanna White to turn the letters V-E-T-O!"
6802,"The nine most terrifying words in the English language are ""I'm from the government, and I'm here to help."""
6803,"The ten most dangerous words in the English language are ""Hi, I'm from the government, and I'm here to help."""
6816,"I think growing up in a small town is a good foundation for anyone who decides to enter politics. You get to know people as individuals, not as blocs or members of special interest groups."
6945,"Regarding the Republican Party: They follow the Hitler line – no matter how big the lie, repeat it often enough and the masses will regard it as truth."
6946,"If more politicians knew poetry, and more poets knew politics, I am convinced the world would be a little better place in which to live."
6959,There's an old saying that victory has a hundred fathers and defeat is an orphan.... I'm the responsible officer of the Government.
6970,The strength of the alliance on which our security depends is dependent in turn on our willingness to meet our commitments to them.
6990,"When I was a Congressman I never realized how important Congress was, but now I do."
6992,"The President's News Conference (107)"" (21 March 1963)"
7005,"A nation reveals itself not only by the men it produces but also by the men it honors, the men it remembers."
7028,"Privilege is here, and with privilege goes responsibility."
7029,"A nation reveals itself not only by the men it produces but also by the men it honors, the men it remembers."
7031,So let us not be petty when our cause is so great. Let us not quarrel amongst ourselves when our Nation's future is at stake.
7036,We shall unite. We have learned the meaning of Unity.
7315,"He who helps the guilty, shares the crime."
7355,His own character is the arbiter of every one's fortune.
7358,"Do not take part in the council, unless you are called."
7411,It was dangerous to trust the sincerity of Augustus; to seem to distrust it was still more dangerous.
7421,"When Aurelian assumed his seat, his manly grace and majestic figure taught the barbarians to revere the person as well as the purple of the conqueror."
7425,"...in the prosecution of a favourite scheme, the best of men, satisfied with the rectitude of their intentions, are subject to forget the bounds of moderation..."
7475,"I am his Highness' Dog at Kew; Pray tell me Sir, whose Dog are you?"
7544,"Indeed, when a ruler once becomes unpopular, all his acts, be they good or bad, tell against him."
7546,He possessed a peculiar talent of producing effect in whatever he said or did.
7638,Hold the fleet angel fast until he bless thee.
7652,"Build me straight, O worthy Master!Stanch and strong, a goodly vessel,That shall laugh at all disaster,And with wave and whirlwind wrestle!"
7656,"Thou, too, sail on, O Ship of State!Sail on, O Union, strong and great!Humanity with all its fears,With all the hopes of future years,Is hanging breathless on thy fate!"
7669,"If the great Captain of Plymouth is so very eager to wed me,Why does he not come himself, and take the trouble to woo me?If I am not worth the wooing, I surely am not worth the winning!"
7680,"At all feasts where ale was strongest Sat the merry monarch longest, First to come and last to go."
7730,"BecauseHe is all-powerful, must all-good, too, follow?I judge but by the fruits—and they are bitter—Which I must feed on for a fault not mine."
7960,An' there began a lang digression About the lords o' the creation.
8036,"He wales a portion with judicious care; And ""Let us worship God"" he says, with solemn air."
8043,"And may you better reck the rede, Than ever did the adviser!"
8088,"Hail to thee, far above the rest In joy of voice and pinion! Thou, linnet! in thy green array, Presiding spirit here to-day, Dost lead the revels of the May; And this is thy dominion."
